"date","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","PM1","PM2p5","PM10","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2020-07-01,"BAQS",NA,NA,NA,NA,NA,0.189627450980392,0.185176470588235,0.176843137254902,0.171846153846154,0.164557692307692,0.17522,0.17938,1.92705346666667,2.31227105,3.10172303333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-07-01 01:00:00,"BAQS",NA,NA,NA,NA,NA,0.268116666666667,0.249583333333333,0.2338,0.2291,0.217666666666667,0.214016666666667,0.21425,1.92476603333333,2.3728125,3.19129833333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-07-01 02:00:00,"BAQS",NA,NA,NA,NA,NA,0.25075,0.235383333333333,0.221583333333333,0.217383333333333,0.206383333333333,0.203183333333333,0.204033333333333,3.04353146666667,3.5258978,4.52911583333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-07-01 03:00:00,"BAQS",NA,NA,NA,NA,NA,0.10648275862069,0.0992033898305085,0.0967719298245614,0.0924655172413793,0.0913035714285714,0.0854137931034483,0.087,3.66293975,4.18902505,5.4033643,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-07-01 04:00:00,"BAQS",NA,NA,NA,NA,NA,0.0966034482758621,0.0909833333333333,0.0907017543859649,0.0874137931034483,0.0899259259259259,0.0889272727272727,0.0917222222222222,2.3115423,2.66819611666667,3.31026605,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-07-01 05:00:00,"BAQS",NA,NA,NA,NA,NA,0.170452830188679,0.167188679245283,0.161641509433962,0.167274509803922,0.154903846153846,0.163823529411765,0.172244897959184,1.56470025,1.93606505,2.85696576666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-07-01 06:00:00,"BAQS",NA,NA,NA,NA,NA,0.505766666666667,0.493233333333333,0.464766666666667,0.455933333333333,0.436183333333333,0.436316666666667,0.441383333333333,1.43904083333333,1.85866585,2.93268278333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-07-01 07:00:00,"BAQS",NA,NA,NA,NA,NA,0.692833333333333,0.714466666666667,0.694083333333333,0.6966,0.6824,0.708866666666667,0.725083333333333,1.97585438333333,2.53959328333333,3.93237813333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-07-01 08:00:00,"BAQS",NA,NA,NA,NA,NA,0.56272,0.540576923076923,0.54134,0.516173076923077,0.52438,0.562916666666667,0.54582,2.22094853333333,2.79280775,4.13322726666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-07-01 09:00:00,"BAQS",NA,NA,NA,NA,NA,0.463230769230769,0.454634615384615,0.437711538461538,0.424698113207547,0.425673076923077,0.456142857142857,0.492510638297872,1.96680588333333,2.64238908333333,5.048138,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-07-01 10:00:00,"BAQS",NA,NA,NA,NA,NA,0.600188679245283,0.497867924528302,0.482673076923077,0.475019230769231,0.453557692307692,0.451176470588235,0.4736,1.52829348333333,1.98674916666667,3.75756436666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-07-01 11:00:00,"BAQS",NA,NA,NA,NA,NA,0.4364,0.365266666666667,0.337183333333333,0.329933333333333,0.31715,0.317152542372881,0.321033898305085,1.69375833333333,2.17319548333333,4.09894168333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
