"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2020-11-01,0.782,0.581,NA
2020-11-01 00:01:00,0.669,0.429,NA
2020-11-01 00:02:00,0.664,0.444,NA
2020-11-01 00:03:00,0.687,0.435,NA
2020-11-01 00:04:00,0.706,0.504,NA
2020-11-01 00:05:00,0.705,0.532,NA
2020-11-01 00:06:00,0.707,0.495,NA
2020-11-01 00:07:00,0.775,0.574,NA
2020-11-01 00:08:00,0.896,0.931,NA
2020-11-01 00:09:00,1.02,1.15,NA
2020-11-01 00:10:00,1.065,1.254,NA
2020-11-01 00:11:00,1.113,1.312,NA
2020-11-01 00:12:00,1.15,1.364,NA
2020-11-01 00:13:00,1.158,1.299,NA
2020-11-01 00:14:00,1.138,1.114,NA
2020-11-01 00:15:00,1.091,0.95,NA
2020-11-01 00:16:00,0.965,0.568,NA
2020-11-01 00:17:00,0.754,-0.062,NA
2020-11-01 00:18:00,0.632,-0.412,NA
2020-11-01 00:19:00,0.608,-0.578,NA
2020-11-01 00:20:00,0.509,-0.824,NA
2020-11-01 00:21:00,0.44,-1.031,NA
2020-11-01 00:22:00,0.404,-1.145,NA
2020-11-01 00:23:00,0.435,-1.129,NA
2020-11-01 00:24:00,0.541,-1.026,NA
2020-11-01 00:25:00,0.577,-1.002,NA
2020-11-01 00:26:00,0.587,-0.956,NA
2020-11-01 00:27:00,0.64,-0.77,NA
2020-11-01 00:28:00,0.769,-0.345,NA
2020-11-01 00:29:00,0.9,0.044,NA
2020-11-01 00:30:00,1.026,0.538,NA
2020-11-01 00:31:00,1.151,1.099,NA
2020-11-01 00:32:00,1.12,1.415,NA
2020-11-01 00:33:00,1.122,1.599,NA
2020-11-01 00:34:00,1.174,1.868,NA
2020-11-01 00:35:00,1.273,2.183,NA
2020-11-01 00:36:00,1.234,2.099,NA
2020-11-01 00:37:00,1.103,1.88,NA
2020-11-01 00:38:00,1.012,1.798,NA
2020-11-01 00:39:00,0.905,1.56,NA
2020-11-01 00:40:00,0.822,1.35,NA
2020-11-01 00:41:00,0.789,1.205,NA
2020-11-01 00:42:00,0.715,1.091,NA
2020-11-01 00:43:00,0.675,1.067,NA
2020-11-01 00:44:00,0.584,0.915,NA
2020-11-01 00:45:00,0.555,0.773,NA
2020-11-01 00:46:00,0.591,0.666,NA
2020-11-01 00:47:00,0.61,0.527,NA
2020-11-01 00:48:00,0.677,0.72,NA
2020-11-01 00:49:00,0.743,0.953,NA
2020-11-01 00:50:00,0.798,1.207,NA
2020-11-01 00:51:00,0.827,1.276,NA
2020-11-01 00:52:00,0.815,1.218,NA
2020-11-01 00:53:00,0.815,1.172,NA
2020-11-01 00:54:00,0.803,1.178,NA
2020-11-01 00:55:00,0.71,0.939,NA
2020-11-01 00:56:00,0.617,0.558,NA
2020-11-01 00:57:00,0.526,0.134,NA
2020-11-01 00:58:00,0.386,-0.41,NA
2020-11-01 00:59:00,0.319,-0.739,NA
2020-11-01 01:00:00,0.272,-0.893,NA
2020-11-01 01:01:00,0.238,-1.063,NA
2020-11-01 01:02:00,0.212,-1.168,NA
2020-11-01 01:03:00,0.259,-1.056,NA
2020-11-01 01:04:00,0.24,-1.057,NA
2020-11-01 01:05:00,0.285,-0.925,NA
2020-11-01 01:06:00,0.353,-0.734,NA
2020-11-01 01:07:00,0.408,-0.6,NA
2020-11-01 01:08:00,0.524,-0.268,NA
2020-11-01 01:09:00,0.717,0.197,NA
2020-11-01 01:10:00,0.824,0.722,NA
2020-11-01 01:11:00,0.893,1.03,NA
2020-11-01 01:12:00,0.93,1.244,NA
2020-11-01 01:13:00,0.974,1.388,NA
2020-11-01 01:14:00,0.914,1.286,NA
2020-11-01 01:15:00,0.882,1.249,NA
2020-11-01 01:16:00,0.804,1.038,NA
2020-11-01 01:17:00,0.661,0.706,NA
2020-11-01 01:18:00,0.507,0.231,NA
2020-11-01 01:19:00,0.387,-0.229,NA
2020-11-01 01:20:00,0.279,-0.666,NA
2020-11-01 01:21:00,0.276,-0.804,NA
2020-11-01 01:22:00,0.259,-0.921,NA
2020-11-01 01:23:00,0.274,-0.949,NA
2020-11-01 01:24:00,0.306,-0.952,NA
2020-11-01 01:25:00,0.318,-0.944,NA
2020-11-01 01:26:00,0.325,-0.961,NA
2020-11-01 01:27:00,0.407,-0.831,NA
