"datetime","pbl","pbs","cbh","ttc","sci"
2024-01-04 00:00:01,-1,0,1370,8,0
2024-01-04 00:00:16,-1,0,1369,8,0
2024-01-04 00:00:31,-1,0,1397,8,0
2024-01-04 00:00:46,-1,0,1390,8,0
2024-01-04 00:01:01,-1,0,1389,8,0
2024-01-04 00:01:16,-1,0,-1,8,0
2024-01-04 00:01:31,-1,0,1306,8,0
2024-01-04 00:01:46,-1,0,1285,8,0
2024-01-04 00:02:01,-1,0,1487,8,0
2024-01-04 00:02:16,-1,0,1438,8,0
2024-01-04 00:02:31,-1,0,1458,8,0
2024-01-04 00:02:46,-1,0,1459,8,0
2024-01-04 00:03:01,-1,0,1452,8,0
2024-01-04 00:03:16,-1,0,1443,8,0
2024-01-04 00:03:31,-1,0,1430,8,0
2024-01-04 00:03:46,-1,0,1419,8,0
2024-01-04 00:04:01,-1,0,1426,8,0
2024-01-04 00:04:16,-1,0,1422,8,0
2024-01-04 00:04:31,799,4,1387,8,0
2024-01-04 00:04:46,784,3,1406,8,0
2024-01-04 00:05:01,784,3,1397,8,0
2024-01-04 00:05:16,784,3,1397,8,0
2024-01-04 00:05:31,769,3,1398,8,0
2024-01-04 00:05:46,769,2,1388,8,0
2024-01-04 00:06:01,769,2,1352,8,0
2024-01-04 00:06:16,769,2,1351,8,0
2024-01-04 00:06:31,769,2,1408,8,0
2024-01-04 00:06:46,754,2,1412,8,0
2024-01-04 00:07:01,754,2,1352,8,0
2024-01-04 00:07:16,754,2,1501,8,0
2024-01-04 00:07:31,754,2,1429,8,0
2024-01-04 00:07:46,-1,0,687,8,0
2024-01-04 00:08:01,-1,0,646,8,0
2024-01-04 00:08:16,-1,0,1338,8,0
2024-01-04 00:08:31,-1,0,1351,8,0
2024-01-04 00:08:46,-1,0,1279,8,0
2024-01-04 00:09:01,-1,0,1338,8,0
2024-01-04 00:09:16,-1,0,654,8,0
2024-01-04 00:09:31,-1,0,691,8,0
2024-01-04 00:09:46,-1,0,613,8,0
2024-01-04 00:10:01,-1,0,661,8,0
2024-01-04 00:10:16,-1,0,637,8,0
2024-01-04 00:10:31,-1,0,616,8,0
2024-01-04 00:10:46,-1,0,1329,8,0
2024-01-04 00:11:01,-1,0,1314,8,0
2024-01-04 00:11:16,-1,0,692,8,0
2024-01-04 00:11:31,-1,0,576,8,0
2024-01-04 00:11:46,-1,0,636,8,0
2024-01-04 00:12:01,-1,0,582,8,0
2024-01-04 00:12:16,-1,0,1235,8,0
2024-01-04 00:12:31,-1,0,645,8,0
2024-01-04 00:12:46,-1,0,613,8,0
2024-01-04 00:13:01,-1,0,1218,8,0
2024-01-04 00:13:16,-1,0,634,8,0
2024-01-04 00:13:31,-1,0,1209,8,0
2024-01-04 00:13:46,-1,0,1237,8,0
2024-01-04 00:14:01,-1,0,1198,8,0
2024-01-04 00:14:16,-1,0,1029,8,0
2024-01-04 00:14:31,-1,0,1304,8,0
2024-01-04 00:14:46,-1,0,1320,8,0
2024-01-04 00:15:01,-1,0,1317,8,0
2024-01-04 00:15:16,-1,0,571,8,0
2024-01-04 00:15:31,-1,0,365,8,0
2024-01-04 00:15:46,-1,0,1304,8,0
2024-01-04 00:16:01,-1,0,1065,8,0
2024-01-04 00:16:16,-1,0,1318,8,0
2024-01-04 00:16:31,-1,0,1301,8,0
2024-01-04 00:16:46,-1,0,1298,8,0
2024-01-04 00:17:01,-1,0,1351,8,0
2024-01-04 00:17:16,-1,0,1355,8,0
2024-01-04 00:17:31,-1,0,1386,8,0
2024-01-04 00:17:46,-1,0,571,8,0
2024-01-04 00:18:01,-1,0,517,8,0
2024-01-04 00:18:16,-1,0,1352,8,0
2024-01-04 00:18:31,-1,0,1369,8,0
2024-01-04 00:18:46,-1,0,1380,8,0
2024-01-04 00:19:01,-1,0,1398,8,0
2024-01-04 00:19:16,-1,0,1441,8,0
2024-01-04 00:19:31,-1,0,1412,8,0
2024-01-04 00:19:46,-1,0,1413,8,0
2024-01-04 00:20:01,-1,0,639,8,0
2024-01-04 00:20:16,-1,0,1342,8,0
2024-01-04 00:20:31,-1,0,1327,8,0
2024-01-04 00:20:46,-1,0,1373,8,0
2024-01-04 00:21:01,-1,0,1392,8,0
2024-01-04 00:21:16,-1,0,1406,8,0
2024-01-04 00:21:31,-1,0,1322,8,0
2024-01-04 00:21:46,-1,0,1250,8,0
2024-01-04 00:22:01,-1,0,1289,8,0
2024-01-04 00:22:16,-1,0,1356,8,0
2024-01-04 00:22:31,-1,0,1378,8,0
2024-01-04 00:22:46,-1,0,1531,8,0
2024-01-04 00:23:01,-1,0,1405,8,0
2024-01-04 00:23:16,-1,0,764,8,0
2024-01-04 00:23:31,-1,0,1355,8,0
2024-01-04 00:23:46,-1,0,1371,8,0
2024-01-04 00:24:01,-1,0,771,8,0
2024-01-04 00:24:16,-1,0,780,8,0
2024-01-04 00:24:31,-1,0,799,8,0
2024-01-04 00:24:46,-1,0,1298,8,0
2024-01-04 00:25:01,-1,0,1273,8,0
2024-01-04 00:25:16,-1,0,798,8,0
2024-01-04 00:25:31,-1,0,770,8,0
2024-01-04 00:25:46,-1,0,780,8,0
2024-01-04 00:26:01,-1,0,1298,8,0
2024-01-04 00:26:16,-1,0,1305,8,0
2024-01-04 00:26:31,-1,0,734,8,0
2024-01-04 00:26:46,-1,0,1366,8,0
2024-01-04 00:27:01,-1,0,1361,8,0
2024-01-04 00:27:16,-1,0,-1,8,0
2024-01-04 00:27:31,-1,0,1365,8,0
2024-01-04 00:27:46,-1,0,1347,8,0
